estimate_id,cancer_code,regimen,role,drug,trial_name,trial_alias,trial_nct,ref,source_locator,source_locator_status,source_endpoint_label,source_population_label,setting,source_n,metric,value,value_status,unit,ci_low,ci_low_status,ci_high,ci_high_status,ci_basis,timepoint,metric_n,responders,note,source_verified,value_basis
ICI-31747d5688-01,NEC_LUNG_LARGECELL,PD-1,alternate,nivolumab + ipilimumab,DART SWOG S1609 (nonpancreatic NEN cohort),,,DOI:10.1158/1078-0432.CCR-19-3356,,not_extracted,,,advanced nonpancreatic neuroendocrine tumors (all grades; 56% high-grade),32,ORR,44,numeric,percent,22,numeric,69,numeric,reported,,18,8,"High-grade NEC subgroup (18/32 = 56% high-grade); 0% in low/intermediate grade (0/14), p=0.004. Confirmed via search snippet + cancernetwork.",True,reported
ICI-b5215aa0e8-01,NEC_LUNG_LARGECELL,PD-1,alternate,nivolumab + ipilimumab,DART SWOG S1609 (nonpancreatic NEN cohort),,,DOI:10.1158/1078-0432.CCR-19-3356,,not_extracted,,,advanced nonpancreatic neuroendocrine tumors (all grades; 56% high-grade),32,PFS,4,numeric,months,3,numeric,6,numeric,reported,median,32,,Whole cohort,False,reported
ICI-738e4fb409-01,NEC_LUNG_LARGECELL,PD-1,alternate,nivolumab + ipilimumab,DART SWOG S1609 (nonpancreatic NEN cohort),,,DOI:10.1158/1078-0432.CCR-19-3356,,not_extracted,,,advanced nonpancreatic neuroendocrine tumors (all grades; 56% high-grade),32,OS,11,numeric,months,6,numeric,,NE,reported,median,32,,Whole cohort; CI upper bound not estimable,False,reported
ICI-0bf25b2b25-01,NEC_LUNG_LARGECELL,PD-1,alternate,nivolumab + ipilimumab,DART SWOG S1609 (nonpancreatic NEN cohort),,,DOI:10.1158/1078-0432.CCR-19-3356,,not_extracted,,,advanced nonpancreatic neuroendocrine tumors (all grades; 56% high-grade),32,PFS_RATE,31,numeric,rate_percent,19,numeric,52,numeric,reported,6-month,32,,6-month PFS,False,reported
ICI-e715592be4-01,NEC_LUNG_LARGECELL,PD-1,alternate,nivolumab + ipilimumab,DART SWOG S1609 (dedicated high-grade NEN validation cohort),,,DOI:10.1158/1078-0432.CCR-20-4729,,not_extracted,,,advanced high-grade neuroendocrine neoplasm (dedicated prospective validation cohort),,ORR,26,numeric,percent,,not_extracted,,not_extracted,not_extracted,,,,"Dedicated high-grade NEN cohort created to validate the 44% signal; reported ~26% ORR, Clin Cancer Res 2021. Existence and ref confirmed; exact n/CI not captured from free sources (AACR full text paywalled/403).",False,reported
ICI-7b3b08cecf-01,NEC_MERKEL,PD-1,primary,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,ORR,56,numeric,percent,41.3,numeric,70,numeric,reported,,50,28,"All-comers, RECIST 1.1; 95% CI 41.3-70.0",True,reported
ICI-f3eaf068a8-01,NEC_MERKEL,PD-1,primary,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,CRR,24,numeric,percent,,not_extracted,,not_extracted,not_extracted,,50,12,Complete responses (12/50),True,reported
ICI-06a156aa56-01,NEC_MERKEL,PD-1,primary,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,PR_RATE,32,numeric,percent,,not_extracted,,not_extracted,not_extracted,,50,16,Partial responses (16/50),True,reported
ICI-7854e29adf-01,NEC_MERKEL,PD-1,primary,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,DOR,,not_reached,months,,not_extracted,,not_extracted,not_extracted,median,28,,Median DOR not reached (range 5.9 to 34.5+ months); 24-month durability 79.1%,True,reported
ICI-a768796126-01,NEC_MERKEL,PD-1,primary,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,PFS,16.8,numeric,months,4.6,numeric,,not_extracted,reported,median,50,,95% CI 4.6 months to not estimable,True,reported
ICI-a527ac98b1-01,NEC_MERKEL,PD-1,primary,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,OS,,not_reached,months,26,numeric,,not_extracted,reported,median,50,,Median OS not reached at analysis (95% CI 26.0 months to not estimable),True,reported
ICI-87addd4403-01,NEC_MERKEL,PD-1,primary,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,PFS_RATE,48.3,numeric,rate_percent,,not_extracted,,not_extracted,not_extracted,24-month,50,,24-month PFS rate,True,reported
ICI-a36ef6e5bd-01,NEC_MERKEL,PD-1,primary,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,OS_RATE,68.7,numeric,rate_percent,,not_extracted,,not_extracted,not_extracted,24-month,50,,24-month OS rate,True,reported
ICI-1d5ca61403-01,NEC_MERKEL,PD-1,alternate,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,ORR,59,numeric,percent,,not_extracted,,not_extracted,not_extracted,,32,19,Virus (MCPyV)-positive subgroup (19/32),True,reported
ICI-7cff0da616-01,NEC_MERKEL,PD-1,alternate,pembrolizumab,KEYNOTE-017,CITN-09,NCT02267603,PMID:30726175,,not_extracted,,,first-line advanced Merkel cell carcinoma; all-comers,50,ORR,53,numeric,percent,,not_extracted,,not_extracted,not_extracted,,17,9,Virus (MCPyV)-negative subgroup (9/17),True,reported
ICI-ccdfa8d759-01,NEC_MERKEL,PD-L1,primary,avelumab,JAVELIN Merkel 200,EMR 100070-003,NCT02155647,PMID:27592805,,not_extracted,,,2L+ chemotherapy-refractory metastatic Merkel cell carcinoma,88,ORR,31.8,numeric,percent,21.9,numeric,43.1,numeric,reported,,88,28,8 CR + 20 PR,True,reported
ICI-99299f59bb-01,NEC_MERKEL,PD-L1,primary,avelumab,JAVELIN Merkel 200,EMR 100070-003,NCT02155647,PMID:27592805,,not_extracted,,,2L+ chemotherapy-refractory metastatic Merkel cell carcinoma,88,CRR,9.1,numeric,percent,,not_extracted,,not_extracted,not_extracted,,88,8,8/88 complete responses,True,reported
ICI-773d20dd9d-01,NEC_MERKEL,PD-L1,primary,avelumab,JAVELIN Merkel 200,EMR 100070-003,NCT02155647,PMID:27592805,,not_extracted,,,2L+ chemotherapy-refractory metastatic Merkel cell carcinoma,88,DOR_RATE,92,numeric,rate_percent,,not_extracted,,not_extracted,not_extracted,6-month,28,,estimated proportion of responders with response lasting >=6 months; 23/28 (82%) ongoing at analysis,True,reported
ICI-6e7e54bf2e-01,NEC_MERKEL,PD-L1,alternate,avelumab,JAVELIN Merkel 200 Part B,,,PMID:29566106,,not_extracted,,,1L metastatic Merkel cell carcinoma (preplanned interim analysis),29,ORR,62.1,numeric,percent,42.3,numeric,79.3,numeric,reported,,29,18,"interim analysis (data cutoff Mar 2017), >=3 months follow-up; 39 enrolled total. D'Angelo 2018 JAMA Oncology",True,reported
ICI-dde3cbb439-01,NEC_MERKEL,PD-L1,alternate,avelumab,JAVELIN Merkel 200 Part B,,,PMID:29566106,,not_extracted,,,1L metastatic Merkel cell carcinoma (preplanned interim analysis),29,DOR_RATE,83,numeric,rate_percent,46,numeric,96,numeric,reported,6-month,18,,estimated proportion of responders with DOR >=6 months; 14/18 responses ongoing at analysis,True,reported
ICI-0a630591c2-01,NET_NONPANCREATIC,PD-1+CTLA-4,primary,nivolumab+ipilimumab,DART/SWOG S1609,,NCT02834013,PMID:31969335,,not_extracted,,,low/intermediate-grade nonpancreatic NET (pooled; not site-isolated),14,ORR,0,numeric,percent,0,numeric,23,numeric,reported,,14,0,0/14 low/intermediate-grade NET pooled across all nonpancreatic sites; source does not report lung/midgut/rectal site-specific ORR. p=0.004 vs high-grade,True,reported
ICI-8b52db339e-01,NET_NONPANCREATIC,PD-1+CTLA-4,primary,nivolumab+ipilimumab,DART/SWOG S1609,,NCT02834013,PMID:31969335,,not_extracted,,,low/intermediate-grade nonpancreatic NET (pooled; not site-isolated),14,PFS_RATE,14,numeric,rate_percent,4,numeric,52,numeric,reported,6-month,14,,6-month PFS in low/intermediate-grade subgroup; pooled across nonpancreatic sites,True,reported
ICI-6a3f52e698-01,NET_NONPANCREATIC,PD-1+CTLA-4,alternate,nivolumab+ipilimumab,DART/SWOG S1609 nonpancreatic NET cohort (overall),,,PMID:31969335,,not_extracted,,,all nonpancreatic NET (overall cohort),32,ORR,25,numeric,percent,13,numeric,42,numeric,reported,,32,8,"1 CR (3%) + 7 PR (22%); CI confirmed 13-42% from Table 3/Results (abstract typo says 13-64%). Primary-site counts include lung n=6 and GI n=15, but ORR is not site-stratified.",True,reported
ICI-c8a3a23b71-01,NET_NONPANCREATIC,PD-1+CTLA-4,alternate,nivolumab+ipilimumab,DART/SWOG S1609 nonpancreatic NET cohort (overall),,,PMID:31969335,,not_extracted,,,all nonpancreatic NET (overall cohort),32,DCR,31,numeric,percent,,not_extracted,,not_extracted,not_extracted,,32,10,"clinical benefit (CR+PR+SD>6mo) ~31%; 41% had SD, 6% SD>6mo",True,reported
ICI-a090cf83d4-01,NET_NONPANCREATIC,PD-1+CTLA-4,alternate,nivolumab+ipilimumab,DART/SWOG S1609 nonpancreatic NET cohort (overall),,,PMID:31969335,,not_extracted,,,all nonpancreatic NET (overall cohort),32,PFS,4,numeric,months,3,numeric,6,numeric,reported,median,32,,median PFS 4 months (95% CI 3-6),True,reported
ICI-ea71995808-01,NET_NONPANCREATIC,PD-1+CTLA-4,alternate,nivolumab+ipilimumab,DART/SWOG S1609 nonpancreatic NET cohort (overall),,,PMID:31969335,,not_extracted,,,all nonpancreatic NET (overall cohort),32,PFS_RATE,31,numeric,rate_percent,19,numeric,52,numeric,reported,6-month,32,,overall 6-month PFS 31% (95% CI 19-52),True,reported
ICI-75b2111485-01,NET_NONPANCREATIC,PD-1+CTLA-4,alternate,nivolumab+ipilimumab,DART/SWOG S1609 nonpancreatic NET cohort (overall),,,PMID:31969335,,not_extracted,,,all nonpancreatic NET (overall cohort),32,OS,11,numeric,months,6,numeric,,not_extracted,reported,median,32,,"median OS 11 months, 95% CI 6 to infinity",True,reported
ICI-13b5aaab8c-01,NET_NONPANCREATIC,PD-1+CTLA-4,alternate,nivolumab+ipilimumab,DART/SWOG S1609 nonpancreatic NET cohort (high-grade),,,PMID:31969335,,not_extracted,,,high-grade nonpancreatic NET,18,ORR,44,numeric,percent,22,numeric,69,numeric,reported,,18,8,44% (95% CI 22-69%); all 8 responses occurred in high-grade disease; context row only for well-differentiated NET source-scope lookups,True,reported
ICI-355f32ded8-01,NET_NONPANCREATIC,PD-1+CTLA-4,alternate,nivolumab+ipilimumab,DART/SWOG S1609 nonpancreatic NET cohort (high-grade),,,PMID:31969335,,not_extracted,,,high-grade nonpancreatic NET,18,PFS_RATE,44,numeric,rate_percent,27,numeric,75,numeric,reported,6-month,18,,6-month PFS in high-grade subgroup; 95% CI 27-75%,True,reported
ICI-f7f5629e48-01,NET_PANCREAS,PD-1+CTLA-4,primary,nivolumab+ipilimumab,DART/SWOG S1609,,NCT02834013,PMID:40588371,,not_extracted,,,"advanced pancreatic neuroendocrine neoplasm (PNEN), dual checkpoint",19,ORR,11,numeric,percent,,not_extracted,,not_extracted,not_extracted,,19,2,2/19 (both PRs); verbatim abstract 'The ORR was 11% (2/19 patients)'; CI not reported in abstract,True,reported
ICI-fe80bb5e52-01,NET_PANCREAS,PD-1+CTLA-4,primary,nivolumab+ipilimumab,DART/SWOG S1609,,NCT02834013,PMID:40588371,,not_extracted,,,"advanced pancreatic neuroendocrine neoplasm (PNEN), dual checkpoint",19,CLINICAL_BENEFIT_RATE,26,numeric,percent,,not_extracted,,not_extracted,not_extracted,,19,5,5/19; defined as SD>6mo + PR + CR; verbatim abstract,True,reported
ICI-b246e329ef-01,NET_PANCREAS,PD-1+CTLA-4,primary,nivolumab+ipilimumab,DART/SWOG S1609,,NCT02834013,PMID:40588371,,not_extracted,,,"advanced pancreatic neuroendocrine neoplasm (PNEN), dual checkpoint",19,PFS,3,numeric,months,,not_extracted,,not_extracted,not_extracted,median,19,,median PFS 3 months; verbatim abstract 'The median PFS was 3 months'; no CI reported,True,reported
ICI-c89ab52570-01,NET_PANCREAS,PD-1+CTLA-4,primary,nivolumab+ipilimumab,DART/SWOG S1609,,NCT02834013,PMID:40588371,,not_extracted,,,"advanced pancreatic neuroendocrine neoplasm (PNEN), dual checkpoint",19,OS,24,numeric,months,,not_extracted,,not_extracted,not_extracted,median,19,,"median OS 24 months; verbatim abstract 'median OS, 24 months'; no CI reported",True,reported
ICI-de9e5a30cc-01,NET_PANCREAS,PD-1+CTLA-4,primary,nivolumab+ipilimumab,DART/SWOG S1609,,NCT02834013,PMID:40588371,,not_extracted,,,"advanced pancreatic neuroendocrine neoplasm (PNEN), dual checkpoint",19,DOR,,not_extracted,months,,not_extracted,,not_extracted,not_extracted,,,,"not reported as median DOR; longest PFSs 26 (intermediate grade), 31 (low grade), 39+ months (intermediate grade); 3 pts (16%) durable benefit >2yr",True,reported
ICI-32cfae9d16-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,ORR,25.9,numeric,percent,11.1,numeric,46.3,numeric,reported,,27,7,CONFIRMED from primary full text/abstract: 7 PR / 27 by investigator review; central review 26.3%; table value 25.0 is a rounding/transcription variant,True,reported
ICI-e2e0c7bc2d-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,CRR,0,numeric,percent,,not_extracted,,not_extracted,not_extracted,,27,0,CONFIRMED: no CR; all 7 responses were PR,True,reported
ICI-49f4b7f6b3-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,DCR,77.8,numeric,percent,,not_extracted,,not_extracted,not_extracted,,27,21,CONFIRMED: 7 PR + 14 SD = 21/27 = 77.8%,True,reported
ICI-afbed127c7-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,PFS,5.6,numeric,months,3.6,numeric,11,numeric,reported,median,27,,"CORRECTED from 6.5 to 5.6: published median PFS 5.6 months (95% CI 3.6-11.0). Multiple secondary sources citing the JCO data (incl. KEYNOTE-122 protocol, Healio) confirm 5.6 mo; ASCO/Europe PMC full text were access-blocked but corroboration is consistent",False,reported
ICI-d5996912bf-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,PFS_RATE,49.7,numeric,rate_percent,,not_extracted,,not_extracted,not_extracted,6-month,27,,6-month PFS rate 49.7% per published KEYNOTE-028 data,False,reported
ICI-83f29e3c08-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,PFS_RATE,30.1,numeric,rate_percent,,not_extracted,,not_extracted,not_extracted,12-month,27,,12-month PFS rate 30.1% per published KEYNOTE-028 data (early press release gave 28.9% at earlier cutoff),False,reported
ICI-f4791d45c7-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,OS,,not_reached,months,,not_extracted,,not_extracted,not_extracted,median,27,,"CORRECTED: original extraction's median OS 16.5 mo is NOT supported by the primary publication, which states median OS was NOT reached at the time of report. Value removed as unverifiable",False,reported
ICI-c9c49d3d02-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,OS_RATE,66.7,numeric,rate_percent,,not_extracted,,not_extracted,not_extracted,12-month,27,,CORRECTED from 63 to 66.7: published 12-month OS rate 66.7% (6-month OS rate 85.2%),False,reported
ICI-2c3303896a-01,NPC,PD-1,primary,pembrolizumab,KEYNOTE-028,MK-3475-028,NCT02054806,PMID:28837405,,not_extracted,,,"pretreated recurrent/metastatic NPC, PD-L1-positive (>=1% tumor cells or TILs)",27,DOR,,not_extracted,months,,not_extracted,,not_extracted,not_extracted,median,7,,CORRECTED: original 17.1 mo is unverified and not supported by the primary publication. Earlier ECC 2015/press-release reporting cited median DOR ~10.8 months (range 4.8-10.8); could not confirm a definitive median DOR from the primary JCO full text (access-blocked). Value set to null pending primary confirmation,False,reported
ICI-d9b891ea7b-01,OV,PD-1,primary,pembrolizumab,KEYNOTE-100,MK-3475-100,NCT02674061,PMID:31046082,,not_extracted,,,"recurrent ovarian cancer, all-comers (overall study)",376,ORR,8,numeric,percent,,not_extracted,,not_extracted,not_extracted,,376,,overall single-agent ORR ~8% across both cohorts (285 cohort A + 91 cohort B); matches row; CI not reported in source,True,reported
ICI-055dc2375c-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (cohort A),,,PMID:31046082,,not_extracted,,,"recurrent ovarian, 1-3 prior lines, PFI/TFI 3-12 mo",285,ORR,7.4,numeric,percent,,not_extracted,,not_extracted,not_extracted,,285,,cohort A ORR; confirmed,True,reported
ICI-18809bdc03-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (cohort A),,,PMID:31046082,,not_extracted,,,"recurrent ovarian, 1-3 prior lines, PFI/TFI 3-12 mo",285,DCR,37.2,numeric,percent,,not_extracted,,not_extracted,not_extracted,,285,,cohort A disease control rate; confirmed,True,reported
ICI-087048cc5d-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (cohort A),,,PMID:31046082,,not_extracted,,,"recurrent ovarian, 1-3 prior lines, PFI/TFI 3-12 mo",285,DOR,8.2,numeric,months,,not_extracted,,not_extracted,not_extracted,median,,,cohort A median DOR; confirmed,True,reported
ICI-49c24efa4a-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (cohort B),,,PMID:31046082,,not_extracted,,,"recurrent ovarian, 4-6 prior lines, PFI/TFI >=3 mo",91,ORR,9.9,numeric,percent,,not_extracted,,not_extracted,not_extracted,,91,,cohort B ORR; confirmed,True,reported
ICI-f409f20189-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (cohort B),,,PMID:31046082,,not_extracted,,,"recurrent ovarian, 4-6 prior lines, PFI/TFI >=3 mo",91,DCR,37.4,numeric,percent,,not_extracted,,not_extracted,not_extracted,,91,,cohort B disease control rate; confirmed,True,reported
ICI-c776b9c9ae-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (cohort B),,,PMID:31046082,,not_extracted,,,"recurrent ovarian, 4-6 prior lines, PFI/TFI >=3 mo",91,DOR,,not_reached,months,,not_extracted,,not_extracted,not_extracted,median,,,cohort B median DOR not reached; confirmed,True,reported
ICI-c42fbc7316-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (PD-L1 CPS subgroups),,,PMID:31046082,,not_extracted,,,recurrent ovarian by PD-L1 CPS (confirmation set),,ORR,4.1,numeric,percent,,not_extracted,,not_extracted,not_extracted,,,,CPS <1 subgroup; confirmed,True,reported
ICI-24dc92c1d2-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (PD-L1 CPS subgroups),,,PMID:31046082,,not_extracted,,,recurrent ovarian by PD-L1 CPS (confirmation set),,ORR,5.7,numeric,percent,,not_extracted,,not_extracted,not_extracted,,,,CPS >=1 subgroup; confirmed,True,reported
ICI-ff2a7114e3-01,OV,PD-1,alternate,pembrolizumab,KEYNOTE-100 (PD-L1 CPS subgroups),,,PMID:31046082,,not_extracted,,,recurrent ovarian by PD-L1 CPS (confirmation set),,ORR,10,numeric,percent,,not_extracted,,not_extracted,not_extracted,,,,CPS >=10 subgroup; higher PD-L1 = higher response; confirmed,True,reported
ICI-4813ec6cff-01,OV,PD-L1,primary,avelumab,JAVELIN Solid Tumor,,NCT01772004,PMID:30676622,,not_extracted,,,"recurrent/refractory ovarian cancer, heavily pretreated (median 3 prior lines), post-platinum",125,ORR,9.6,numeric,percent,5.1,numeric,16.2,numeric,reported,,125,12,12/125 confirmed,True,reported
ICI-623c9361ee-01,OV,PD-L1,primary,avelumab,JAVELIN Solid Tumor,,NCT01772004,PMID:30676622,,not_extracted,,,"recurrent/refractory ovarian cancer, heavily pretreated (median 3 prior lines), post-platinum",125,CRR,0.8,numeric,percent,,not_extracted,,not_extracted,not_extracted,,125,1,1/125 complete response,True,reported
ICI-1fb161edd5-01,OV,PD-L1,primary,avelumab,JAVELIN Solid Tumor,,NCT01772004,PMID:30676622,,not_extracted,,,"recurrent/refractory ovarian cancer, heavily pretreated (median 3 prior lines), post-platinum",125,PR_RATE,8.8,numeric,percent,,not_extracted,,not_extracted,not_extracted,,125,11,11/125 partial response,True,reported
